16, 14, 2, 5, 9.8125, 25, 0, 1.3125, 25, 3, 7.4375, 25, 0, 2.6875, 25, 0, 0.125, 25, bert, distilbert
17, 14, 3, 5, 10.705882352941176, 25, 0, 1.2941176470588236, 25, 3, 7.294117647058823, 25, 0, 2.5294117647058822, 25, 0, 0.17647058823529413, 25, bert, distilbert
18, 15, 3, 5, 10.666666666666666, 25, 0, 1.3888888888888888, 25, 3, 7.333333333333333, 25, 0, 2.6666666666666665, 25, 0, 0.16666666666666666, 25, bert, distilbert
19, 16, 3, 5, 10.421052631578947, 25, 0, 1.368421052631579, 25, 3, 7.368421052631579, 25, 0, 2.6315789473684212, 25, 0, 0.15789473684210525, 25, bert, distilbert
20, 16, 4, 5, 11.15, 25, 0, 1.35, 25, 3, 7.2, 25, 0, 2.55, 25, 0, 0.2, 25, bert, distilbert
21, 16, 5, 5, 11.80952380952381, 25, 0, 1.2857142857142858, 25, 3, 7.095238095238095, 25, 0, 2.5238095238095237, 25, 0, 0.23809523809523808, 25, bert, distilbert
22, 16, 6, 5, 12.409090909090908, 25, 0, 1.3181818181818181, 25, 3, 7.045454545454546, 25, 0, 2.5, 25, 0, 0.2727272727272727, 25, bert, distilbert
23, 17, 6, 5, 12.347826086956522, 25, 0, 1.4782608695652173, 25, 3, 7.086956521739131, 25, 0, 2.5217391304347827, 25, 0, 0.2608695652173913, 25, bert, distilbert
24, 18, 6, 5, 12.083333333333334, 25, 0, 1.5, 25, 3, 7.125, 25, 0, 2.4166666666666665, 25, 0, 0.25, 25, bert, distilbert
25, 18, 7, 5, 12.6, 25, 0, 1.44, 25, 1, 6.88, 25, 0, 2.32, 25, 0, 0.28, 25, bert, distilbert
26, 19, 7, 5, 12.461538461538462, 25, 0, 1.4615384615384615, 25, 1, 6.923076923076923, 25, 0, 2.423076923076923, 25, 0, 0.2692307692307692, 25, bert, distilbert
27, 19, 8, 5, 12.925925925925926, 25, 0, 1.5185185185185186, 25, 1, 6.851851851851852, 25, 0, 2.4444444444444446, 25, 0, 0.2962962962962963, 25, bert, distilbert
28, 20, 8, 5, 12.821428571428571, 25, 0, 1.5714285714285714, 25, 1, 6.892857142857143, 25, 0, 2.5357142857142856, 25, 0, 0.2857142857142857, 25, bert, distilbert
29, 20, 9, 5, 13.241379310344827, 25, 0, 1.5517241379310345, 25, 1, 6.862068965517241, 25, 0, 2.4827586206896552, 25, 0, 0.3103448275862069, 25, bert, distilbert
30, 20, 10, 5, 13.633333333333333, 25, 0, 1.5333333333333334, 25, 1, 6.7, 25, 0, 2.433333333333333, 25, 0, 0.3333333333333333, 25, bert, distilbert
31, 21, 10, 5, 13.387096774193548, 25, 0, 1.5161290322580645, 25, 1, 6.741935483870968, 25, 0, 2.4193548387096775, 25, 0, 0.3225806451612903, 25, bert, distilbert
1, 0, 1, 25, 25.0, 25, 7, 7.0, 25, 4, 4.0, 25, 7, 7.0, 25, 0, 0.0, 25, roberta, bert
2, 0, 2, 25, 25.0, 25, 1, 4.0, 25, 2, 3.0, 25, 3, 5.0, 25, 0, 0.5, 25, roberta, bert
3, 1, 2, 17, 22.333333333333332, 25, 1, 4.333333333333333, 25, 2, 4.666666666666667, 25, 3, 6.333333333333333, 25, 0, 0.3333333333333333, 25, roberta, bert
4, 1, 3, 17, 23.0, 25, 1, 3.75, 25, 0, 3.5, 25, 1, 5.0, 25, 0, 0.5, 25, roberta, bert
5, 1, 4, 17, 23.4, 25, 0, 3.0, 25, 0, 2.8, 25, 1, 4.2, 25, 0, 0.6, 25, roberta, bert
6, 1, 5, 17, 23.666666666666668, 25, 0, 2.5, 25, 0, 3.0, 25, 1, 4.5, 25, 0, 0.6666666666666666, 25, roberta, bert
